	__v	_id	created_at	nd_key	rated_by	rating	rating_max	student_comment	updated_at	user_key
71	0	582ac8f6e1099e04007d829b	2016-11-15T08:36:06.519Z	nd002	{'name': 'Rafael C.'}	5	5	Simply awesome!. Videos are great, projects even better and support from reviewers/coach is simply amazing. Thanks for making this real!	2016-11-15T08:36:06.732Z	u94307
72	0	5828d82d0eefa40400749728	2016-11-13T21:16:45.721Z	nd002	{'name': 'Anna S.'}	5	5	It has exceeded my expectations	2016-11-13T21:16:30.022Z	7324891826
73	0	582766228b52e6040068bd81	2016-11-12T18:57:38.421Z	nd002	{'name': 'XINLIN F.'}	5	5	Good intro to data analyzing, just finished all the projects. Here is a advice: remove a/b testing after project 1 should be more logically tighten the course structure.	2016-11-12T18:57:38.618Z	9227409609
74	0	58235b1d3945ad0400596b6e	2016-11-09T17:21:32.795Z	nd002	{'name': 'Will S.'}	5	5	This degree was very helpful in tightening up my understanding of industry best practices concerning data analysis.	2016-11-09T17:21:33.289Z	5057424934
75	0	582284735412d903004943d7	2016-11-09T02:05:39.328Z	nd002	{'name': 'ShinKoo K.'}	5	5	Great so far.	2016-11-09T02:05:39.706Z	9938387533
76	0	58200c3312f659030027b560	2016-11-07T05:07:54.090Z	nd002	{'name': 'Sherry P.'}	5	5	I learned so much through this program, it really took my data analysis skills to the next level.  Through the different projects I was able to not only increase my skill set and learn new coding languages, I also found the particular parts of the field that I enjoy the most.  I have already been able to use my new education to help me land a promotion at my work.	2016-11-07T05:08:03.837Z	208978508
77	0	581fb6cad84d8503005e90eb	2016-11-06T23:03:32.989Z	nd002	{'name': 'Ying K.'}	5	5	i think it's great. 	2016-11-06T23:03:38.124Z	9534739073
78	0	581ef5c4cf978d0300311abd	2016-11-06T09:20:00.161Z	nd002	{'name': 'Bora Y.'}	5	5	It is really good, over my expectations. 1 to 1 project evaluation is the best part of the program. I am glad to be here.	2016-11-06T09:20:04.125Z	5479863417
79	0	581d71b621c428030032532f	2016-11-05T05:44:22.228Z	nd002	{'name': '萧 H.'}	5	5	Need more career service	2016-11-05T05:44:22.372Z	u155130
80	0	581d042421c4280300325327	2016-11-04T21:56:51.909Z	nd002	{'name': 'Nathan C.'}	5	5	Have learned a ton and I feel competent enough to go out and apply my skills in the real world.	2016-11-04T21:56:52.070Z	7965094157
81	0	581c0b1a23e106030085f7f4	2016-11-04T04:14:17.384Z	nd002	{'name': 'Kiran H.'}	5	5	Definitely better than any other alternative. Projects clearly give an idea of what the field is all about! Nice work.	2016-11-04T04:14:18.907Z	8904350318
82	0	581c016223e106030085f7f3	2016-11-04T03:32:49.380Z	nd002	{'name': 'Raza A.'}	5	5	"This is an excellent program and will prepare you to tackle almost any data analysis and visualization problem. In just a few short months, I have gone from knowing nothing about data analysis to solving real-world problems at my company. All of the courses in this Nanodegree are designed to teach as much information as possible in relatable situations and scenarios, so that the maximum amount of information is retained. 

You learn about things like working with pandas (not the cuddly kind), extracting and data munging from JSON and XML files, and even the diamond industry and what variables determine the price of diamonds. I highly recommend this Nanodegree!"	2016-11-04T03:32:50.235Z	7710740781
83	0	581b9c0e23e106030085f7ec	2016-11-03T20:20:27.359Z	nd002	{'name': 'Dale M.'}	5	5	Amazingly fulfilling, relevant and exciting - thanks a million.  	2016-11-03T20:20:30.696Z	234874375
84	0	58192fbbfa94350300a310fc	2016-11-02T00:13:46.654Z	nd002	{'name': 'Mier C.'}	5	5	I like this program very much! I also take classes in DataCamp, Coursera and Code school so that I can get more practice to master the knowledge. Highly recommended!	2016-11-02T00:13:47.356Z	5436094642
85	0	58192963fa94350300a310fb	2016-11-01T23:46:40.754Z	nd002	{'name': 'duan b.'}	5	5	课程调理清晰，循序渐进，对初学者非常友好，对高级选手而言也可以直接跳过自己已掌握的部分，直接提交项目，总之非常贴心、人性化。	2016-11-01T23:46:43.533Z	5329919499
86	0	58179d5ebd0abf0300dbc2ff	2016-10-31T19:37:00.999Z	nd002	{'name': 'Norbert N.'}	5	5	The Programm was challenging but every project was interesting	2016-10-31T19:37:02.167Z	4328001885
87	0	58130e8b9ed2a1030011a63f	2016-10-28T08:38:34.257Z	nd002	{'name': 'Chenyang C.'}	5	5	It's an amazing learning experience, I'll stick on it and tell more friends about it.	2016-10-28T08:38:35.848Z	9911389923
88	0	5811d38d94be4a030052f8a2	2016-10-27T10:14:37.310Z	nd002	{'name': 'Jonathan N.'}	5	5	Amazing feedback that makes it so distinct with other MOOCS	2016-10-27T10:14:37.822Z	u2200119
89	0	5810dd9a8865450300a1393c	2016-10-26T16:46:04.986Z	nd002		5	5	This nanodegree is awesome. I just think that some python skills could make the process simpler. What about to add an optional step module introduction to python, just as Statistics optional module?	2016-10-26T16:45:14.322Z	u186396
90	0	580fcda6d52df103001e0a4a	2016-10-25T21:24:54.253Z	nd002	{'name': 'David C.'}	5	5	Such a good program! Learned so much about data analysis and I can't wait to put it to use when I begin my job hunt, and afterwards! I recommend that everyone considering this program should take it.	2016-10-25T21:24:54.076Z	9330860834
91	0	580fab0dd52df103001e0a47	2016-10-25T18:57:16.959Z	nd002	{'name': 'Talita C.'}	5	5	O curso foi muito bem montado. Para cada parte teórica tem uma parte pratica. No final das lições tem sempre uma séria de exercícios. Muito fácil de aprender e com casos práticos que faz com que o curso não seja chato.	2016-10-25T18:57:17.930Z	8831093821
92	0	580ed8a00f97a7030092c9f9	2016-10-25T03:59:27.356Z	nd002	{'name': 'Monte T.'}	5	5	Great program.  Breaks ideas and concepts down into digestible parts and great quizzes to make sure I'm absorbing the material.  Wish there were more projects than just the one big one at the end.	2016-10-25T03:59:28.323Z	297167414
93	0	5808c8de2fee53030033ae29	2016-10-20T13:41:59.544Z	nd002	{'name': 'Xiaochun M.'}	5	5	Very eye-opened, impressive!	2016-10-20T13:38:38.211Z	8442755889
94	0	5808bf6ce6c7a903007f954e	2016-10-20T12:58:16.647Z	nd002	{'name': 'Krishnendu S K.'}	5	5	I am highly satisfied with the Nano Degree.	2016-10-20T12:58:20.398Z	8031700558
95	0	5807dc98271d9b0300ae84e8	2016-10-19T20:50:31.752Z	nd002	{'name': 'jursat@seznam.cz undefined.'}	5	5	the program looks great at the beginning.	2016-10-19T20:50:32.442Z	8765628535
96	0	5806e3c45132b8030008015d	2016-10-19T03:10:19.916Z	nd002	{'name': 'Jerry Z.'}	5	5	新颖的实战案例，具有挑战的课题，希望多一些大数据分析的课程，十分满意。	2016-10-19T03:08:52.913Z	9837139782
97	0	580532cba2a7ee030042500a	2016-10-17T20:21:31.248Z	nd002	{'name': 'Guru Dharmateja M.'}	5	5	This program is very well written.	2016-10-17T20:21:31.352Z	4144809450
98	0	5802ddac3ba7900300144cca	2016-10-16T01:53:46.448Z	nd002	{'name': 'Vishal vikram  S.'}	5	5	great learning experience !	2016-10-16T01:53:48.157Z	6902340983
99	0	57fdbfd2406efe030078f25b	2016-10-12T04:45:05.925Z	nd002	{'name': 'Cheng L.'}	5	5	点评人很热心，写的很清楚，不会的东西会很及时的回复，课程很好，实用性很强。	2016-10-12T04:45:06.495Z	9381258959
100	0	57f967fca180730300a7c9a7	2016-10-08T21:41:16.098Z	nd002	{'name': 'Brent L.'}	5	5	Great interactive lectures and feedback on projects.  I would definitely recommend to anyone looking to build their skill set.	2016-10-08T21:41:16.584Z	6360800381
101	0	57f65afb3a29ab0300c8fb43	2016-10-06T14:08:58.615Z	nd002	{'name': 'madhuri d.'}	5	5	i've learnt a lot of things through this nanodegree program and would strongly recommend it	2016-10-06T14:08:59.247Z	8819003986
102	0	57f3d6d2c29f2703008f6ff6	2016-10-04T16:20:29.793Z	nd002	{'name': '舒然 唐.'}	5	5	Thanks	2016-10-04T16:20:34.238Z	5386228183
103	0	57f262b9a24ec40300dae55e	2016-10-03T13:52:57.535Z	nd002	{'name': 'Jin T.'}	5	5	Thanks! I really learned a lot from this Nanodegree program.	2016-10-03T13:52:57.685Z	2375978588
104	0	57f1c120a24ec40300dae55a	2016-10-03T02:24:37.809Z	nd002	{'name': 'Teresa W.'}	5	5	I'm a master student in public policy and business administration. This nanodegree program perfectly complemented my study and my job.	2016-10-03T02:23:28.861Z	3785478582
105	0	57f15354a24ec40300dae554	2016-10-02T18:35:00.009Z	nd002	{'name': 'Edwan S.'}	5	5	Learning to program in Python was a very important skill that I picked up through this program.  Exposure to R and machine learning was also useful for my future career.	2016-10-02T18:35:00.297Z	274575913
106	0	57ec42ba57899f0300318ba5	2016-09-28T22:22:48.337Z	nd002	{'name': 'marcio a.'}	5	5	Very good course, I'm enjoying every class.	2016-09-28T22:22:50.133Z	8800224941
107	0	57e6946133e1100300e6f107	2016-09-24T14:57:40.270Z	nd002	{'name': 'Deborah D.'}	5	5	nice	2016-09-24T14:57:37.776Z	843218560
108	0	57e4d05f7fa5810300fb9b17	2016-09-23T06:49:00.368Z	nd002	{'name': 'Abhirath K.'}	5	5	"The Data Analyst nanodegree has been a great experience so far! I've found it to be extremely challenging (in a good sense) and it's a great program for someone who wants to be ""data-literate"" in a world now flooded with data. While I've found the program more intellectually challenging than I expected, I do believe that I have learned immense amounts. My advice to future nanodegree students would be to make sure that you're completely committed to the program for a year before signing up. It'll really help you drive to completion if you make studying for the nanodegree a formal part of your weekly schedule.  "	2016-09-23T06:49:03.389Z	175371734
109	0	57e47b917fa5810300fb9b0e	2016-09-23T00:47:12.153Z	nd002	{'name': '勇智 吴.'}	5	5	挺好的，能学到东西，没有死板的讲课，随堂练习引发思考	2016-09-23T00:47:13.316Z	9605371917
110	0	57e0e6a96af2330300a3a1a6	2016-09-20T07:35:04.039Z	nd002	{'name': 'Brahma Reddy C.'}	5	5	I have learnt so many new concepts here. I would recommend anyone, who are interested in data science, to take this course. Mentors are very responsive. Overall, I had fun watching lectures and submitting projects.	2016-09-20T07:35:05.632Z	220316115
111	0	57e05e1a465dd60300a3cbe9	2016-09-19T21:52:25.637Z	nd002	{'name': 'George K.'}	5	5	This is an excellent Nanodegree focused on Statistical Data Analysis and Data Science in general.	2016-09-19T21:52:26.574Z	7121217555
112	0	57db914c5a037f0300675759	2016-09-16T06:29:32.360Z	nd002	{'name': 'Jing Q.'}	5	5	Very good program!	2016-09-16T06:29:32.902Z	8789148953
113	0	57d9eba00571420300b53449	2016-09-15T00:30:23.548Z	nd002	{'name': 'Eduardo N.'}	5	5	Awesome program! Very efficient and to the point!	2016-09-15T00:30:24.319Z	1569708646
114	0	57d814a48128b30300fbf7ee	2016-09-13T15:00:52.505Z	nd002	{'name': 'Ankita M.'}	5	5	Learning from the basics of statistics to core Data Analysis	2016-09-13T15:00:52.664Z	3853148787
115	0	57d6f528270c4b0300bcca36	2016-09-12T18:34:16.306Z	nd002	{'name': 'Gergana I.'}	5	5	Best decision in my life!!!	2016-09-12T18:34:16.656Z	1919368596
116	0	57d6e87a7a5c8403000ef207	2016-09-12T17:40:17.978Z	nd002	{'name': 'Dale M.'}	5	5	Hugely challenging but even more rewarding for that.  I feel it is highly relevant and an excellent investment of time and money for me.	2016-09-12T17:40:10.325Z	234874375
117	0	57d6e283270c4b0300bcca35	2016-09-12T17:14:41.686Z	nd002	{'name': '舒然 唐.'}	5	5	good	2016-09-12T17:14:43.016Z	5386228183
118	0	57d6e1667a5c8403000ef206	2016-09-12T17:09:58.724Z	nd002	{'name': 'Gergana I.'}	5	5	Best decision in my life!	2016-09-12T17:09:58.874Z	1919368596
119	0	57d5e334eebb0c03009b207e	2016-09-11T23:08:16.885Z	nd002	{'name': 'David E.'}	5	5	Great learning experience. I loved that quizzes, and especially projects, improve my practical skills.	2016-09-11T23:05:24.487Z	3166878760
120	0	57d52db7f8a4fa0300c1e743	2016-09-11T10:11:02.675Z	nd002	{'name': 'Paul F. S.'}	5	5	I have learned a lot, very interesting program! 	2016-09-11T10:11:03.940Z	8403791068
121	0	57d1a2368d0d320300295bc5	2016-09-08T17:41:49.623Z	nd002	{'name': 'Vijay B.'}	5	5	"I really happy with the course syllabus. It helped me to come back in the race and achieve new high in career. 
Thanks for all your efforts
"	2016-09-08T17:39:02.815Z	4636859063
122	0	57cff596a2dd9a03002e86c5	2016-09-07T11:10:13.225Z	nd002	{'name': 'Nan-Tsou L.'}	5	5	"Actually, I give 8/10 points to this program. Basically, this program did match my needs. I am now having a image of what the data analyst is and how I can go further on this way.
Thank you very much for providing such great program. It really helped very much "	2016-09-07T11:10:14.159Z	5098903713
123	0	57cfe2b5a2dd9a03002e86c3	2016-09-07T09:49:40.999Z	nd002	{'name': 'Usman R.'}	5	5	It is a great course and I have learned a lot of useful material in this course.	2016-09-07T09:49:41.221Z	6312302932
124	0	57cf5babc4401e0300aae8e3	2016-09-07T00:13:27.620Z	nd002	{'name': 'Michael S.'}	5	5	The future of technical learning - Udacity has an extremely effective teaching strategy coupled with smart ideas for helping their graduates get jobs!	2016-09-07T00:13:31.427Z	8978430291
125	0	57ca6506f27ba90300b0427e	2016-09-03T05:52:03.404Z	nd002	{'name': 'Somasundaram S.'}	5	5	"I enjoy the whole of process of doing project, submission, review/feedback.
I would definitely recommend Udacity to my friends and colleagues for adding to their skill sets."	2016-09-03T05:52:06.108Z	9240543111
126	0	57c72d08b59cf003003255d6	2016-08-31T19:16:20.570Z	nd002	{'name': 'Gergana I.'}	5	5	Best decision in my life!!!	2016-08-31T19:16:24.135Z	1919368596
127	0	57c68c06be8e060300d9ea95	2016-08-31T07:49:22.986Z	nd002	{'name': 'Gergana I.'}	5	5	Best decision I've ever made!!	2016-08-31T07:49:26.149Z	1919368596
128	0	57c62a3cde57a803001f7ce9	2016-08-31T00:52:18.388Z	nd002	{'name': 'Jason C.'}	5	5	Great program, with a lot of challenges and a wide breathe of information. Expectations surpassed.	2016-08-31T00:52:12.148Z	5444850882
129	0	57c4e3c73155e60300468e6c	2016-08-30T01:39:19.278Z	nd002	{'name': 'Ty N.'}	5	5	It's great! 	2016-08-30T01:39:19.389Z	9332792767
130	0	57c0ffb0b3106d03005388ad	2016-08-27T02:49:20.516Z	nd002	{'name': 'Steven Y.'}	5	5	I definitely feel like I've gained a diverse skillset of analytical techniques that are certainly applicable to my budding career in analytics. 	2016-08-27T02:49:20.761Z	4637809800
131	0	57bebdd27e7dd10300385d06	2016-08-25T09:43:42.708Z	nd002	{'name': 'Victor M.'}	5	5	I have not finished the course yet, but I am really enjoying what I am learning, mainly because I found myself as this professional. I have been learning things outside the scope of my university and the projects really make you work on the things you learn and go beyond.	2016-08-25T09:43:46.491Z	4150148782
